Date,Ticker,Open,High,Low,Close,Traded Shares
2011-01-03,ADBL,40.69662672429957,41.499566245810946,40.49589184392173,40.897361604677414,4292
2011-01-04,ADBL,40.897361604677414,41.298831365433095,40.09442208316604,41.298831365433095,5048
2011-01-05,ADBL,41.298831365433095,41.499566245810946,39.893687202788186,39.893687202788186,5588
2011-01-06,ADBL,39.893687202788186,41.499566245810946,39.893687202788186,41.499566245810946,590
2011-01-09,ADBL,41.499566245810946,41.499566245810946,40.69662672429957,41.298831365433095,1532
2011-01-10,ADBL,41.298831365433095,41.90103600656664,40.897361604677414,41.700301126188776,7614
2011-01-11,ADBL,41.700301126188776,41.90103600656664,40.69662672429957,41.90103600656664,3488
2011-01-12,ADBL,41.90103600656664,41.700301126188776,41.298831365433095,41.700301126188776,3193
2011-01-13,ADBL,41.700301126188776,41.499566245810946,41.09809648505526,41.09809648505526,3867
2011-01-16,ADBL,41.09809648505526,41.499566245810946,40.29515696354387,40.69662672429957,4369
2011-01-17,ADBL,40.69662672429957,40.69662672429957,39.893687202788186,40.49589184392173,7990
2011-01-18,ADBL,40.49589184392173,40.897361604677414,39.893687202788186,40.49589184392173,11563
2011-01-19,ADBL,40.49589184392173,40.897361604677414,40.09442208316604,40.49589184392173,4558
2011-01-20,ADBL,40.49589184392173,40.49589184392173,40.09442208316604,40.49589184392173,3307
2011-01-23,ADBL,40.49589184392173,40.897361604677414,40.29515696354387,40.897361604677414,1635
2011-01-24,ADBL,40.897361604677414,42.101770886944486,40.897361604677414,42.101770886944486,3781
2011-01-31,ADBL,42.101770886944486,42.101770886944486,42.101770886944486,42.101770886944486,148
2011-02-01,ADBL,42.101770886944486,42.101770886944486,41.09809648505526,41.700301126188776,9665
2011-02-02,ADBL,41.700301126188776,42.101770886944486,40.49589184392173,40.897361604677414,2411
2011-02-03,ADBL,40.897361604677414,41.499566245810946,40.897361604677414,41.499566245810946,4730
2011-02-06,ADBL,41.499566245810946,42.90471040845586,41.09809648505526,41.298831365433095,3810
2011-02-07,ADBL,41.298831365433095,41.90103600656664,41.298831365433095,41.700301126188776,5215
2011-02-08,ADBL,41.700301126188776,42.302505767322316,41.700301126188776,42.101770886944486,3470
2011-02-09,ADBL,42.101770886944486,42.50324064770017,41.499566245810946,42.50324064770017,2377
2011-02-10,ADBL,42.50324064770017,42.703975528078004,41.90103600656664,41.90103600656664,1568
2011-02-13,ADBL,41.90103600656664,41.90103600656664,40.897361604677414,41.09809648505526,2561
2011-02-14,ADBL,41.09809648505526,41.700301126188776,40.49589184392173,41.09809648505526,5028
2011-02-15,ADBL,41.09809648505526,41.298831365433095,41.09809648505526,41.09809648505526,1835
2011-02-16,ADBL,41.09809648505526,41.700301126188776,40.69662672429957,41.298831365433095,2565
2011-02-17,ADBL,41.298831365433095,41.499566245810946,40.69662672429957,41.298831365433095,1957
2011-02-20,ADBL,41.298831365433095,41.298831365433095,41.09809648505526,41.298831365433095,3920
2011-02-21,ADBL,41.298831365433095,41.298831365433095,40.49589184392173,40.49589184392173,2290
2011-02-22,ADBL,40.49589184392173,40.897361604677414,40.09442208316604,40.09442208316604,1587
2011-02-23,ADBL,40.09442208316604,40.69662672429957,39.893687202788186,40.49589184392173,2680
2011-02-24,ADBL,40.49589184392173,40.69662672429957,40.29515696354387,40.69662672429957,611
2011-02-27,ADBL,40.69662672429957,40.69662672429957,40.29515696354387,40.49589184392173,2220
2011-02-28,ADBL,40.49589184392173,40.29515696354387,39.090747681276824,39.893687202788186,1492
2011-03-01,ADBL,39.893687202788186,39.692952322410356,38.28780815976545,39.692952322410356,4755
2011-03-03,ADBL,39.692952322410356,40.69662672429957,40.09442208316604,40.69662672429957,376
2011-03-07,ADBL,40.69662672429957,40.897361604677414,39.492217442032505,40.897361604677414,4630
2011-03-09,ADBL,40.897361604677414,40.897361604677414,40.49589184392173,40.49589184392173,1910
2011-03-10,ADBL,40.49589184392173,41.298831365433095,40.29515696354387,40.29515696354387,2252
2011-03-13,ADBL,40.29515696354387,40.897361604677414,40.49589184392173,40.69662672429957,2767
2011-03-14,ADBL,40.69662672429957,40.897361604677414,40.09442208316604,40.49589184392173,3970
2011-03-15,ADBL,40.49589184392173,40.49589184392173,39.090747681276824,39.492217442032505,5050
2011-03-16,ADBL,39.492217442032505,39.893687202788186,39.090747681276824,39.492217442032505,3052
2011-03-17,ADBL,39.492217442032505,40.09442208316604,38.689277920521135,39.893687202788186,4051
2011-03-20,ADBL,39.893687202788186,40.29515696354387,39.692952322410356,40.09442208316604,1507
2011-03-21,ADBL,40.09442208316604,40.49589184392173,39.29148256165466,40.49589184392173,1587
2011-03-22,ADBL,40.49589184392173,40.69662672429957,39.492217442032505,40.49589184392173,6757
2011-03-23,ADBL,40.49589184392173,40.69662672429957,39.29148256165466,40.09442208316604,3116
2011-03-24,ADBL,40.09442208316604,40.49589184392173,39.893687202788186,40.49589184392173,2560
2011-03-27,ADBL,40.49589184392173,40.49589184392173,40.29515696354387,40.29515696354387,2110
2011-03-28,ADBL,40.29515696354387,40.29515696354387,39.492217442032505,39.492217442032505,1288
2011-03-29,ADBL,39.492217442032505,39.29148256165466,38.89001280089897,38.89001280089897,1390
2011-03-30,ADBL,38.89001280089897,39.29148256165466,38.488543040143284,39.29148256165466,1261
2011-03-31,ADBL,39.29148256165466,40.29515696354387,38.89001280089897,39.893687202788186,1475
2011-04-04,ADBL,39.893687202788186,39.893687202788186,38.689277920521135,39.692952322410356,2927
2011-04-05,ADBL,39.692952322410356,39.492217442032505,38.689277920521135,39.090747681276824,1828
2011-04-06,ADBL,39.090747681276824,39.692952322410356,38.488543040143284,39.692952322410356,5221
2011-04-07,ADBL,39.692952322410356,39.492217442032505,38.689277920521135,39.090747681276824,825
2011-04-10,ADBL,39.090747681276824,39.090747681276824,38.689277920521135,39.090747681276824,1531
2011-04-11,ADBL,39.090747681276824,39.29148256165466,38.689277920521135,39.090747681276824,3030
2011-04-13,ADBL,39.090747681276824,38.89001280089897,38.89001280089897,38.89001280089897,60
2011-04-17,ADBL,38.89001280089897,38.89001280089897,38.488543040143284,38.488543040143284,1650
2011-04-18,ADBL,38.488543040143284,38.689277920521135,37.685603518631915,37.886338399009766,2651
2011-04-19,ADBL,37.886338399009766,39.090747681276824,37.48486863825408,38.689277920521135,866
2011-04-20,ADBL,38.689277920521135,39.090747681276824,38.488543040143284,38.689277920521135,3022
2011-04-21,ADBL,38.689277920521135,39.090747681276824,38.0870732793876,38.28780815976545,2040
2011-04-25,ADBL,38.28780815976545,38.28780815976545,37.886338399009766,37.886338399009766,3265
2011-04-26,ADBL,37.886338399009766,37.886338399009766,37.886338399009766,37.886338399009766,70
2011-04-27,ADBL,37.886338399009766,38.488543040143284,37.28413375787623,37.685603518631915,3367
2011-04-28,ADBL,37.685603518631915,38.488543040143284,37.886338399009766,38.28780815976545,2299
2011-05-02,ADBL,38.28780815976545,38.0870732793876,37.28413375787623,38.0870732793876,2030
2011-05-03,ADBL,38.0870732793876,38.89001280089897,38.0870732793876,38.89001280089897,1120
2011-05-04,ADBL,38.89001280089897,38.89001280089897,38.28780815976545,38.689277920521135,2484
2011-05-05,ADBL,38.689277920521135,38.689277920521135,38.28780815976545,38.488543040143284,931
2011-05-08,ADBL,38.488543040143284,39.692952322410356,37.685603518631915,38.28780815976545,4485
2011-05-09,ADBL,38.28780815976545,38.28780815976545,37.886338399009766,38.28780815976545,840
2011-05-10,ADBL,38.28780815976545,38.689277920521135,38.28780815976545,38.488543040143284,1013
2011-05-11,ADBL,38.488543040143284,39.29148256165466,38.689277920521135,39.29148256165466,400
2011-05-12,ADBL,39.29148256165466,39.692952322410356,38.89001280089897,39.492217442032505,741
2011-05-15,ADBL,39.492217442032505,39.893687202788186,39.492217442032505,39.692952322410356,3412
2011-05-16,ADBL,39.692952322410356,41.09809648505526,39.492217442032505,41.09809648505526,3382
2011-05-18,ADBL,41.09809648505526,40.69662672429957,39.090747681276824,40.09442208316604,1703
2011-05-19,ADBL,40.09442208316604,40.49589184392173,38.89001280089897,39.692952322410356,2307
2011-05-22,ADBL,39.692952322410356,39.692952322410356,39.090747681276824,39.692952322410356,1918
2011-05-23,ADBL,39.692952322410356,40.09442208316604,39.090747681276824,39.492217442032505,4281
2011-05-24,ADBL,39.492217442032505,39.893687202788186,39.090747681276824,39.893687202788186,2801
2011-05-25,ADBL,39.893687202788186,39.492217442032505,39.090747681276824,39.090747681276824,690
2011-05-26,ADBL,39.090747681276824,39.29148256165466,39.090747681276824,39.29148256165466,590
2011-05-30,ADBL,39.29148256165466,39.893687202788186,39.090747681276824,39.492217442032505,1283
2011-05-31,ADBL,39.492217442032505,39.893687202788186,38.689277920521135,39.893687202788186,1623
2011-06-01,ADBL,39.893687202788186,39.692952322410356,39.090747681276824,39.090747681276824,1013
2011-06-02,ADBL,39.090747681276824,39.492217442032505,39.090747681276824,39.29148256165466,3753
2011-06-05,ADBL,39.29148256165466,39.29148256165466,38.689277920521135,38.689277920521135,930
2011-06-06,ADBL,38.689277920521135,38.89001280089897,37.886338399009766,37.886338399009766,816
2011-06-07,ADBL,37.886338399009766,37.886338399009766,37.08339887749839,37.08339887749839,2242
2011-06-08,ADBL,37.08339887749839,37.08339887749839,36.681929116742694,37.08339887749839,270
2011-06-09,ADBL,37.08339887749839,37.48486863825408,36.28045935598699,37.48486863825408,1656
2011-06-12,ADBL,37.48486863825408,37.886338399009766,37.08339887749839,37.48486863825408,1031
2011-06-13,ADBL,37.48486863825408,37.685603518631915,36.882663997120524,36.882663997120524,1601
2011-06-14,ADBL,36.882663997120524,36.882663997120524,36.48119423636485,36.882663997120524,640
2011-06-15,ADBL,36.882663997120524,37.685603518631915,36.48119423636485,37.685603518631915,1069
2011-06-16,ADBL,37.685603518631915,38.28780815976545,37.685603518631915,38.28780815976545,541
2011-06-19,ADBL,38.28780815976545,39.492217442032505,38.689277920521135,39.492217442032505,523
2011-06-20,ADBL,39.492217442032505,40.49589184392173,39.492217442032505,40.29515696354387,2816
2011-06-21,ADBL,40.29515696354387,41.298831365433095,40.69662672429957,40.69662672429957,632
2011-06-23,ADBL,40.69662672429957,42.90471040845586,41.09809648505526,42.90471040845586,661
2011-06-26,ADBL,42.90471040845586,43.70764992996724,42.90471040845586,42.90471040845586,670
2011-06-29,ADBL,42.90471040845586,41.499566245810946,41.499566245810946,41.499566245810946,220
2011-07-04,ADBL,41.499566245810946,41.09809648505526,38.689277920521135,38.689277920521135,2659
2011-07-05,ADBL,38.689277920521135,38.689277920521135,37.48486863825408,38.689277920521135,1253
2011-07-06,ADBL,38.689277920521135,38.89001280089897,38.28780815976545,38.488543040143284,1475
2011-07-07,ADBL,38.488543040143284,39.090747681276824,38.28780815976545,38.488543040143284,953
2011-07-10,ADBL,38.488543040143284,38.89001280089897,38.488543040143284,38.488543040143284,1940
2011-07-11,ADBL,38.488543040143284,38.89001280089897,37.886338399009766,38.89001280089897,2172
2011-07-12,ADBL,38.89001280089897,38.89001280089897,38.28780815976545,38.89001280089897,4396
2011-07-13,ADBL,38.89001280089897,40.09442208316604,39.29148256165466,39.692952322410356,1322
2011-07-14,ADBL,39.692952322410356,40.09442208316604,39.492217442032505,39.492217442032505,911
2011-07-18,ADBL,39.492217442032505,39.893687202788186,39.893687202788186,39.893687202788186,60
2011-07-19,ADBL,39.893687202788186,40.29515696354387,39.090747681276824,39.893687202788186,1450
2011-07-20,ADBL,39.893687202788186,40.29515696354387,39.893687202788186,39.893687202788186,2761
2011-07-21,ADBL,39.893687202788186,39.893687202788186,39.29148256165466,39.893687202788186,1540
2011-07-24,ADBL,39.893687202788186,39.893687202788186,38.89001280089897,39.492217442032505,3830
2011-07-25,ADBL,39.492217442032505,39.29148256165466,38.689277920521135,39.29148256165466,1130
2011-07-26,ADBL,39.29148256165466,38.89001280089897,38.488543040143284,38.89001280089897,400
2011-07-27,ADBL,38.89001280089897,39.893687202788186,38.488543040143284,39.893687202788186,1932
2011-07-28,ADBL,39.893687202788186,39.893687202788186,39.090747681276824,39.090747681276824,1146
2011-07-31,ADBL,39.090747681276824,39.29148256165466,37.886338399009766,38.488543040143284,2491
2011-08-01,ADBL,38.488543040143284,38.689277920521135,38.0870732793876,38.689277920521135,1030
2011-08-02,ADBL,38.689277920521135,38.689277920521135,38.488543040143284,38.488543040143284,2112
2011-08-03,ADBL,38.488543040143284,38.689277920521135,38.0870732793876,38.0870732793876,1425
2011-08-04,ADBL,38.0870732793876,38.689277920521135,38.28780815976545,38.689277920521135,110
2011-08-07,ADBL,38.689277920521135,38.689277920521135,38.0870732793876,38.488543040143284,685
2011-08-08,ADBL,38.488543040143284,38.89001280089897,38.28780815976545,38.488543040143284,2076
2011-08-09,ADBL,38.488543040143284,38.689277920521135,38.0870732793876,38.0870732793876,3006
2011-08-10,ADBL,38.0870732793876,38.488543040143284,38.0870732793876,38.488543040143284,1838
2011-08-11,ADBL,38.488543040143284,38.488543040143284,37.685603518631915,38.0870732793876,1547
2011-08-15,ADBL,38.0870732793876,39.29148256165466,37.685603518631915,38.89001280089897,2387
2011-08-16,ADBL,38.89001280089897,38.89001280089897,38.488543040143284,38.689277920521135,827
2011-08-17,ADBL,38.689277920521135,39.492217442032505,38.689277920521135,39.492217442032505,2452
2011-08-18,ADBL,39.492217442032505,39.090747681276824,38.89001280089897,39.090747681276824,772
2011-08-22,ADBL,39.090747681276824,38.89001280089897,38.89001280089897,38.89001280089897,1000
2011-08-23,ADBL,38.89001280089897,38.89001280089897,38.28780815976545,38.89001280089897,6027
2011-08-24,ADBL,38.89001280089897,38.89001280089897,38.488543040143284,38.689277920521135,1351
2011-08-25,ADBL,38.689277920521135,38.689277920521135,37.886338399009766,38.689277920521135,1662
2011-08-28,ADBL,38.689277920521135,38.89001280089897,38.689277920521135,38.689277920521135,281
2011-08-29,ADBL,38.689277920521135,38.689277920521135,38.0870732793876,38.28780815976545,435
2011-08-30,ADBL,38.28780815976545,38.28780815976545,37.886338399009766,37.886338399009766,490
2011-09-01,ADBL,37.886338399009766,38.689277920521135,38.0870732793876,38.488543040143284,1452
2011-09-04,ADBL,38.488543040143284,38.488543040143284,37.48486863825408,38.488543040143284,1402
2011-09-05,ADBL,38.488543040143284,38.0870732793876,37.08339887749839,37.48486863825408,2152
2011-09-06,ADBL,37.48486863825408,37.685603518631915,37.08339887749839,37.685603518631915,3800
2011-09-07,ADBL,37.685603518631915,37.886338399009766,37.28413375787623,37.48486863825408,3400
2011-09-08,ADBL,37.48486863825408,37.685603518631915,37.28413375787623,37.685603518631915,1120
2011-09-12,ADBL,37.685603518631915,37.685603518631915,37.28413375787623,37.28413375787623,1934
2011-09-13,ADBL,37.28413375787623,37.08339887749839,36.28045935598699,37.08339887749839,1498
2011-09-14,ADBL,37.08339887749839,37.28413375787623,36.681929116742694,36.882663997120524,1880
2011-09-15,ADBL,36.882663997120524,37.48486863825408,37.08339887749839,37.48486863825408,845
2011-09-18,ADBL,37.48486863825408,37.48486863825408,36.48119423636485,36.681929116742694,992
2011-09-19,ADBL,36.681929116742694,37.08339887749839,36.681929116742694,36.882663997120524,403
2011-09-20,ADBL,36.882663997120524,37.48486863825408,37.08339887749839,37.08339887749839,571
2011-09-21,ADBL,37.08339887749839,36.882663997120524,36.882663997120524,36.882663997120524,683
2011-09-22,ADBL,36.882663997120524,37.48486863825408,36.681929116742694,37.08339887749839,1230
2011-09-25,ADBL,37.08339887749839,37.48486863825408,36.681929116742694,37.48486863825408,2124
2011-09-26,ADBL,37.48486863825408,37.48486863825408,36.48119423636485,37.48486863825408,1155
2011-09-27,ADBL,37.48486863825408,37.28413375787623,37.08339887749839,37.08339887749839,1650
2011-09-29,ADBL,37.08339887749839,37.28413375787623,36.882663997120524,37.08339887749839,1062
2011-10-02,ADBL,37.08339887749839,36.882663997120524,36.48119423636485,36.882663997120524,320
2011-10-10,ADBL,36.882663997120524,37.48486863825408,36.681929116742694,37.48486863825408,781
2011-10-12,ADBL,37.48486863825408,37.08339887749839,36.48119423636485,37.08339887749839,974
2011-10-13,ADBL,37.08339887749839,37.28413375787623,36.681929116742694,37.08339887749839,3345
2011-10-16,ADBL,37.08339887749839,37.28413375787623,36.681929116742694,36.882663997120524,1400
2011-10-17,ADBL,36.882663997120524,36.882663997120524,36.48119423636485,36.882663997120524,1261
2011-10-18,ADBL,36.882663997120524,36.882663997120524,36.48119423636485,36.681929116742694,991
2011-10-19,ADBL,36.681929116742694,36.882663997120524,36.882663997120524,36.882663997120524,820
2011-10-20,ADBL,36.882663997120524,37.08339887749839,36.28045935598699,36.681929116742694,956
2011-10-23,ADBL,36.681929116742694,36.882663997120524,36.48119423636485,36.48119423636485,1908
2011-10-24,ADBL,36.48119423636485,37.08339887749839,36.48119423636485,36.681929116742694,1190
2011-10-25,ADBL,36.681929116742694,37.28413375787623,36.28045935598699,37.28413375787623,1244
2011-10-30,ADBL,37.28413375787623,37.685603518631915,37.48486863825408,37.48486863825408,9320
2011-10-31,ADBL,37.48486863825408,37.28413375787623,36.681929116742694,37.28413375787623,1262
2011-11-02,ADBL,37.28413375787623,39.29148256165466,37.685603518631915,39.29148256165466,110
2011-11-03,ADBL,39.29148256165466,40.49589184392173,39.692952322410356,40.09442208316604,5625
2011-11-06,ADBL,40.09442208316604,39.692952322410356,37.48486863825408,37.48486863825408,3883
2011-11-08,ADBL,37.48486863825408,37.48486863825408,36.882663997120524,37.28413375787623,2100
2011-11-09,ADBL,37.28413375787623,37.48486863825408,37.08339887749839,37.08339887749839,1182
2011-11-10,ADBL,37.08339887749839,37.28413375787623,37.08339887749839,37.28413375787623,3122
2011-11-13,ADBL,37.28413375787623,37.48486863825408,37.08339887749839,37.48486863825408,1164
2011-11-14,ADBL,37.48486863825408,37.886338399009766,36.28045935598699,37.886338399009766,2691
2011-11-15,ADBL,37.886338399009766,37.685603518631915,37.08339887749839,37.28413375787623,1157
2011-11-16,ADBL,37.28413375787623,37.48486863825408,37.08339887749839,37.48486863825408,1400
2011-11-17,ADBL,37.48486863825408,37.48486863825408,37.08339887749839,37.08339887749839,734
2011-11-20,ADBL,37.08339887749839,37.08339887749839,36.48119423636485,37.08339887749839,2545
2011-11-21,ADBL,37.08339887749839,37.08339887749839,36.882663997120524,37.08339887749839,1461
2011-11-22,ADBL,37.08339887749839,37.08339887749839,36.882663997120524,36.882663997120524,1141
2011-11-23,ADBL,36.882663997120524,37.08339887749839,36.882663997120524,36.882663997120524,410
2011-11-24,ADBL,36.882663997120524,37.28413375787623,36.28045935598699,36.882663997120524,1499
2011-11-27,ADBL,36.882663997120524,37.28413375787623,36.681929116742694,37.28413375787623,2513
2011-11-28,ADBL,37.28413375787623,37.08339887749839,36.882663997120524,37.08339887749839,61
2011-11-29,ADBL,37.08339887749839,38.488543040143284,36.882663997120524,38.488543040143284,723
2011-12-05,ADBL,38.488543040143284,38.0870732793876,37.685603518631915,37.685603518631915,20
2011-12-06,ADBL,37.685603518631915,37.28413375787623,37.28413375787623,37.28413375787623,30
2011-12-07,ADBL,37.28413375787623,36.882663997120524,36.28045935598699,36.28045935598699,5809
2011-12-08,ADBL,36.28045935598699,36.882663997120524,36.28045935598699,36.882663997120524,3872
2011-12-11,ADBL,36.882663997120524,36.48119423636485,36.079724475609154,36.48119423636485,1249
2011-12-12,ADBL,36.48119423636485,36.48119423636485,36.28045935598699,36.48119423636485,1087
2011-12-13,ADBL,36.48119423636485,36.48119423636485,36.079724475609154,36.28045935598699,2102
2011-12-14,ADBL,36.28045935598699,36.681929116742694,36.079724475609154,36.28045935598699,1225
2011-12-15,ADBL,36.28045935598699,36.48119423636485,36.079724475609154,36.28045935598699,2866
2011-12-18,ADBL,36.28045935598699,36.48119423636485,35.87898959523132,36.28045935598699,651
2011-12-19,ADBL,36.28045935598699,36.681929116742694,36.079724475609154,36.079724475609154,1228
2011-12-20,ADBL,36.079724475609154,36.48119423636485,36.079724475609154,36.079724475609154,1011
2011-12-21,ADBL,36.079724475609154,36.681929116742694,36.079724475609154,36.681929116742694,1397
2011-12-22,ADBL,36.681929116742694,36.681929116742694,36.28045935598699,36.681929116742694,210
2011-12-26,ADBL,36.681929116742694,36.28045935598699,35.87898959523132,36.079724475609154,1702
2011-12-27,ADBL,36.079724475609154,36.28045935598699,36.079724475609154,36.28045935598699,1405
2011-12-28,ADBL,36.28045935598699,36.079724475609154,36.079724475609154,36.079724475609154,250
2011-12-29,ADBL,36.079724475609154,36.681929116742694,35.87898959523132,36.48119423636485,1699
2012-01-01,ADBL,36.48119423636485,36.48119423636485,36.079724475609154,36.28045935598699,1111
2012-01-02,ADBL,36.28045935598699,37.08339887749839,36.48119423636485,37.08339887749839,551
2012-01-03,ADBL,37.08339887749839,36.681929116742694,36.28045935598699,36.48119423636485,490
2012-01-04,ADBL,36.48119423636485,36.48119423636485,36.079724475609154,36.28045935598699,3220
2012-01-05,ADBL,36.28045935598699,36.28045935598699,35.87898959523132,36.079724475609154,775
2012-01-08,ADBL,36.079724475609154,36.48119423636485,36.079724475609154,36.28045935598699,3240
2012-01-09,ADBL,36.28045935598699,36.079724475609154,35.678254714853466,35.678254714853466,1710
2012-01-10,ADBL,35.678254714853466,36.28045935598699,35.87898959523132,35.87898959523132,549
2012-01-11,ADBL,35.87898959523132,35.87898959523132,35.678254714853466,35.87898959523132,2477
2012-01-12,ADBL,35.87898959523132,35.87898959523132,35.477519834475615,35.87898959523132,3102
2012-01-16,ADBL,35.87898959523132,35.87898959523132,35.678254714853466,35.678254714853466,1049
2012-01-17,ADBL,35.678254714853466,36.28045935598699,35.477519834475615,36.079724475609154,866
2012-01-18,ADBL,36.079724475609154,37.08339887749839,36.28045935598699,37.08339887749839,2190
2012-01-19,ADBL,37.08339887749839,36.882663997120524,36.48119423636485,36.882663997120524,411
2012-01-22,ADBL,36.882663997120524,37.08339887749839,36.48119423636485,36.882663997120524,4484
2012-01-23,ADBL,36.882663997120524,36.48119423636485,35.678254714853466,35.87898959523132,1650
2012-01-25,ADBL,35.87898959523132,36.28045935598699,35.678254714853466,36.28045935598699,1170
2012-01-26,ADBL,36.28045935598699,36.28045935598699,35.477519834475615,35.87898959523132,1060
2012-01-29,ADBL,35.87898959523132,36.28045935598699,35.678254714853466,35.87898959523132,4200
2012-01-31,ADBL,35.87898959523132,36.28045935598699,35.477519834475615,35.477519834475615,2291
2012-02-01,ADBL,35.477519834475615,36.079724475609154,35.477519834475615,35.678254714853466,1833
2012-02-02,ADBL,35.678254714853466,36.079724475609154,35.678254714853466,35.678254714853466,3946
2012-02-05,ADBL,35.678254714853466,35.678254714853466,35.276784954097785,35.477519834475615,1611
2012-02-06,ADBL,35.477519834475615,35.678254714853466,35.477519834475615,35.678254714853466,992
2012-02-07,ADBL,35.678254714853466,35.477519834475615,34.875315193342104,35.477519834475615,2091
2012-02-08,ADBL,35.477519834475615,35.477519834475615,35.276784954097785,35.477519834475615,386
2012-02-09,ADBL,35.477519834475615,35.477519834475615,35.276784954097785,35.276784954097785,920
2012-02-12,ADBL,35.276784954097785,35.276784954097785,35.07605007371995,35.276784954097785,1309
2012-02-13,ADBL,35.276784954097785,35.678254714853466,34.875315193342104,35.07605007371995,1992
2012-02-14,ADBL,35.07605007371995,35.477519834475615,34.875315193342104,35.276784954097785,1961
2012-02-15,ADBL,35.276784954097785,35.678254714853466,35.477519834475615,35.678254714853466,276
2012-02-16,ADBL,35.678254714853466,35.276784954097785,34.875315193342104,35.07605007371995,550
2012-02-21,ADBL,35.07605007371995,35.276784954097785,35.07605007371995,35.276784954097785,631
2012-02-23,ADBL,35.276784954097785,35.276784954097785,34.875315193342104,35.276784954097785,1230
2012-02-26,ADBL,35.276784954097785,35.276784954097785,34.473845432586415,34.875315193342104,2747
2012-02-27,ADBL,34.875315193342104,35.276784954097785,34.875315193342104,35.07605007371995,1285
2012-02-28,ADBL,35.07605007371995,35.477519834475615,34.875315193342104,35.276784954097785,2204
2012-02-29,ADBL,35.276784954097785,35.276784954097785,35.07605007371995,35.07605007371995,1030
2012-03-01,ADBL,35.07605007371995,35.276784954097785,34.875315193342104,35.07605007371995,2300
